tier,source_id,cab,file,size
scalar-full-source,3316514000,CAB-9eb1d5d4f56b3a3e5240215727de0edc,native-object.raw,18712
scalar-full-source,3316514000,CAB-e68045e60f25e95dcf6f0f76f44ece50,Avatar_Female_Size02_Remielle_Origin_Cam_QuestStart.json,81387
scalar-full-source,3316514000,CAB-e68045e60f25e95dcf6f0f76f44ece50,native-object.raw,14720
scalar-full-source,3316514000,CAB-f6943495f1b2fffd8960bc4dce6d3bd1,Avatar_Female_Size02_Remielle_Origin_Cam_Finish_Ex_AirState_Start.json,96708
scalar-full-source,3316514000,CAB-f6943495f1b2fffd8960bc4dce6d3bd1,native-object.raw,17644
scalar-full-source,3325839570,CAB-79f151e51c0447db369cfb59b21f2a10,Ani_Cs_TL_C31_Explosion_04_SC010_Avatar_RemielleOrigin.json,24074865
scalar-full-source,3325839570,CAB-79f151e51c0447db369cfb59b21f2a10,native-object.raw,4632900
scalar-full-source,3325839570,CAB-e5750cfba91f20b659b2157a7a107d33,Ani_Cs_TL_C31_Explosion_04_SC020_Avatar_RemielleOrigin.json,50938871
scalar-full-source,3325839570,CAB-e5750cfba91f20b659b2157a7a107d33,native-object.raw,9886316
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,acl-database-bulk.bin,24603
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Normal_03_End.json,200716
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,native-object.raw,45916
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,streaming-info.json,335
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,acl-database-bulk.bin,227621
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Normal_03_End.json,1010716
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,native-object.raw,191400
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,streaming-info.json,341
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,acl-database-bulk.bin,165431
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Normal_03.json,944113
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,native-object.raw,142904
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,streaming-info.json,342
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,acl-database-bulk.bin,20575
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Normal_03.json,189755
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,native-object.raw,37704
scalar-full-source,3521808087,CAB-1af0146cd75f9b13ce59a92f3bd82fba,streaming-info.json,340
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,acl-database-bulk.bin,313429
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,Avatar_Female_Size02_Remielle_Origin_Ani_Finish_AirState_Front.json,1062930
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,native-object.raw,228592
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,streaming-info.json,337
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,acl-database-bulk.bin,38404
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Finish_AirState_Front.json,221066
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,native-object.raw,61212
scalar-full-source,3521808087,CAB-270fbce06bdaf12b3e9e76c4cd6a257b,streaming-info.json,340
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,acl-database-bulk.bin,123786
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,Avatar_Female_Size02_Remielle_Origin_Ani_Move_F_AirFront_Loop.json,919316
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,native-object.raw,137820
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,streaming-info.json,337
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,acl-database-bulk.bin,3638
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Move_F_AirFront_Loop.json,132295
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,native-object.raw,17356
scalar-full-source,3521808087,CAB-6aab398422cb12cbe802fb1c02420e49,streaming-info.json,339
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,acl-database-bulk.bin,27471
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Burst_Ex_Max01.json,196371
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,native-object.raw,42636
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,streaming-info.json,335
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,acl-database-bulk.bin,208593
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Burst_Ex_Max01.json,959664
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,native-object.raw,155040
scalar-full-source,3521808087,CAB-7fe39a86385a797855268a81a7992c85,streaming-info.json,341
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,acl-database-bulk.bin,23575
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Run_Transform_01.json,193528
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,native-object.raw,40616
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,streaming-info.json,340
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,acl-database-bulk.bin,187413
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,Avatar_Female_Size02_Remielle_Origin_Ani_Run_Transform_01.json,952140
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,native-object.raw,150392
scalar-full-source,3521808087,CAB-8e2d5bcc52165bda45bd205f2cb80332,streaming-info.json,337
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,acl-database-bulk.bin,275966
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,Avatar_Female_Size02_Remielle_Origin_Ani_Hit_H_Back.json,1047884
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,native-object.raw,216776
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,streaming-info.json,337
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,acl-database-bulk.bin,34785
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Hit_H_Back.json,215581
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,native-object.raw,56896
scalar-full-source,3521808087,CAB-d1b52e8e0b797809b9c8e41a0b487813,streaming-info.json,340
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,acl-database-bulk.bin,225433
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,Avatar_Female_Size02_Remielle_Origin_Ani_Start_AirState_Back.json,993418
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,native-object.raw,180812
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,streaming-info.json,337
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,acl-database-bulk.bin,26399
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Start_AirState_Back.json,201677
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,native-object.raw,46616
scalar-full-source,3521808087,CAB-e35cafd1a72a36b7f16d1b784177f553,streaming-info.json,340
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,acl-database-bulk.bin,32965
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Idle_Loop.json,202927
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,native-object.raw,47728
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,streaming-info.json,335
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,acl-database-bulk.bin,254159
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,Avatar_Female_Size02_Remielle_Origin_Ani_Idle_Loop.json,994957
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,native-object.raw,181628
scalar-full-source,3521808087,CAB-ee2e548c5baaf184c07c906e30997663,streaming-info.json,341
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,acl-database-bulk.bin,45433
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,Avatar_Female_Size02_Remielle_Origin_Default_Ani_SwitchIn_Attack_Ex_Start.json,215199
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,native-object.raw,56832
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,streaming-info.json,335
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,acl-database-bulk.bin,359841
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,Avatar_Female_Size02_Remielle_Origin_Ani_SwitchIn_Attack_Ex_Start.json,1034386
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,native-object.raw,207468
scalar-full-source,3521808087,CAB-f7a7f8a4f87a50c83bacc29cbc8ad1d2,streaming-info.json,341
scalar-full-source,3684114180,CAB-32be8d976e85476aabe71298156d824d,Eff_RemielleOrigin_Attack_Burst_Ex_Max_01_04_Trail.json,22147
scalar-full-source,3684114180,CAB-32be8d976e85476aabe71298156d824d,native-object.raw,2776
scalar-full-source,3684114180,CAB-3d1b28c6a239c8a7b5fc728975bf5feb,Eff_RemielleOrigin_Attack_Burst_Ex_01_05_Trail.json,73670
scalar-full-source,3684114180,CAB-3d1b28c6a239c8a7b5fc728975bf5feb,native-object.raw,7552
scalar-full-source,3684114180,CAB-4c23dcdeb7b70382d4dcd3873eb114fb,Eff_RemielleOrigin_Attack_Burst_01_01_Trail.json,57183
scalar-full-source,3684114180,CAB-4c23dcdeb7b70382d4dcd3873eb114fb,native-object.raw,6156
scalar-full-source,3684114180,CAB-69df105df5c4f5d8fc046241d532031e,Eff_RemielleOrigin_Attack_Burst_01_03_Trail.json,27518
scalar-full-source,3684114180,CAB-69df105df5c4f5d8fc046241d532031e,native-object.raw,3304
scalar-full-source,3684114180,CAB-6c70c6a331e0588ffc49ea160426ed3e,Eff_RemielleOrigin_Attack_Burst_Ex_Max_01_03_Trail.json,13473
scalar-full-source,3684114180,CAB-6c70c6a331e0588ffc49ea160426ed3e,native-object.raw,1904
scalar-full-source,3684114180,CAB-6cdffc4c26968f416951963f7ce4d14a,Eff_RemielleOrigin_Attack_Burst_01_02_Trail.json,129314
scalar-full-source,3684114180,CAB-6cdffc4c26968f416951963f7ce4d14a,native-object.raw,13068
scalar-full-source,3684114180,CAB-6df334efb969fb68d3f5acd392959972,Eff_RemielleOrigin_Attack_Burst_Ex_02_11_Trail.json,13465
scalar-full-source,3684114180,CAB-6df334efb969fb68d3f5acd392959972,native-object.raw,1900
scalar-full-source,3684114180,CAB-806205c93ae748ea5787297080cee6a4,Eff_RemielleOrigin_Attack_AirState_Front_01_Trail.json,19940
scalar-full-source,3684114180,CAB-806205c93ae748ea5787297080cee6a4,native-object.raw,2564
scalar-full-source,3684114180,CAB-8b76b57acef0fe4b111b65fe70bfc85a,Eff_RemielleOrigin_Attack_Burst_Ex_Max_01_10_Trail.json,24163
scalar-full-source,3684114180,CAB-8b76b57acef0fe4b111b65fe70bfc85a,native-object.raw,3040
scalar-full-source,3684114180,CAB-bcbcca4e0eac2363917f55ccc5c0e4c0,Eff_RemielleOrigin_Attack_Burst_Ex_Max_01_08_Trail.json,103887
scalar-full-source,3684114180,CAB-bcbcca4e0eac2363917f55ccc5c0e4c0,native-object.raw,10396
scalar-full-source,3684114180,CAB-cef66adceab7764284a358deec9e4823,Eff_RemielleOrigin_Attack_AssaultAid_01_Trail.json,17277
scalar-full-source,3684114180,CAB-cef66adceab7764284a358deec9e4823,native-object.raw,2268
scalar-full-source,3684114180,CAB-d47dea1218d6c225c9a95e025020303e,Eff_RemielleOrigin_Attack_Burst_Ex_Max_01_09_Light.json,91919
scalar-full-source,3684114180,CAB-d47dea1218d6c225c9a95e025020303e,native-object.raw,8760
scalar-full-source,3684114180,CAB-eb8b5652e51ea88ea21103265584ab33,Eff_RemielleOrigin_Attack_Burst_Ex_02_01_Trail.json,15077
scalar-full-source,3684114180,CAB-eb8b5652e51ea88ea21103265584ab33,native-object.raw,2068
scalar-full-source,3684114180,CAB-f1463bc4452f07df5a4db23e41eff8a9,Eff_RemielleOrigin_Attack_Burst_Ex_01_03_Trail.json,48266
scalar-full-source,3684114180,CAB-f1463bc4452f07df5a4db23e41eff8a9,native-object.raw,5196
scalar-full-source,3684114180,CAB-fd281f5350af1bd3a292ac38eb4b92b5,Eff_RemielleOrigin_Attack_AssaultAid_02_Trail.json,134007
scalar-full-source,3684114180,CAB-fd281f5350af1bd3a292ac38eb4b92b5,native-object.raw,13304
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,acl-database-bulk.bin,52044
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_TurnAround_R.json,227237
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,native-object.raw,65652
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,streaming-info.json,340
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,acl-database-bulk.bin,263000
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,Avatar_Female_Size02_Remielle_Origin_Ani_MC_TurnAround_R.json,985619
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,native-object.raw,174816
scalar-full-source,3897234846,CAB-00bad65b825d69c2507581fac21c8a3f,streaming-info.json,337
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,acl-database-bulk.bin,21847
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_Run_TurnBack.json,187366
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,native-object.raw,35940
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,streaming-info.json,335
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,acl-database-bulk.bin,144941
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Run_TurnBack.json,921117
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,native-object.raw,126576
scalar-full-source,3897234846,CAB-014ed2210669c96321e970ccf568fdca,streaming-info.json,341
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,acl-database-bulk.bin,37061
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_Walk_End_L.json,214372
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,native-object.raw,55732
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,streaming-info.json,335
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,acl-database-bulk.bin,264202
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Walk_End_L.json,977845
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,native-object.raw,169232
scalar-full-source,3897234846,CAB-22cdc4f9381774c37ea51d89d49f9f6b,streaming-info.json,341
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,acl-database-bulk.bin,293895
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Run_End_L.json,994317
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,native-object.raw,181092
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,streaming-info.json,337
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,acl-database-bulk.bin,40984
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_Run_End_L.json,219450
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,native-object.raw,60004
scalar-full-source,3897234846,CAB-5a8713e36cf9403c7f563779ca7e4880,streaming-info.json,340
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,acl-database-bulk.bin,68749
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Run_Loop.json,877191
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,native-object.raw,95624
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,streaming-info.json,338
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,acl-database-bulk.bin,9940
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,Avatar_Female_Size02_Remielle_Origin_Default_Ani_MC_Run_Loop.json,172014
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,native-object.raw,24496
scalar-full-source,3897234846,CAB-77cc6dc8396de31b951456b5a60ca2a5,streaming-info.json,334
scalar-full-source,3897234846,CAB-81d751f71c65d9c353b761796b0723e2,acl-database-bulk.bin,223934
scalar-full-source,3897234846,CAB-81d751f71c65d9c353b761796b0723e2,Avatar_Female_Size02_Remielle_Origin_Ani_MC_Idle_Loop.json,959594
